"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"65","RT @Monkey_Media: #ParadisePapers : comment multinationales et grandes fortunes font de l’évasion fiscale... en toute légalité. https://t.c…",FALSE,0,NA,2017-11-08 10:13:00,FALSE,NA,"928203695334002690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Monkey_Media",5,TRUE,FALSE,NA,NA
"66","RT @MhaskarChief: Congratulations @SrBachchan for being the 1st Indian to be named in both #PanamaPapers and #ParadisePapers",FALSE,0,NA,2017-11-08 10:13:00,FALSE,NA,"928203692217528320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roondip",3140,TRUE,FALSE,NA,NA
"67","Todas las revelaciones de los #ParadisePapers, las encontrás ACÁ 
<U+279C> https://t.co/VyLfJNz3JB https://t.co/yaRIL34BGo",FALSE,0,NA,2017-11-08 10:12:59,FALSE,NA,"928203691760463872",NA,"<a href=""http://www.noticiasargentinas.va"" rel=""nofollow"">NoticiasSiglo20</a>","carlaprensa",0,FALSE,FALSE,NA,NA
"68","RT @VirginiePradel: <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4>  Tribune sur les #ParadisePapers: cessons de jeter le nom de célèbres contribuables en pâture ! https://t.co/YdV66Qnk…",FALSE,0,NA,2017-11-08 10:12:59,FALSE,NA,"928203689659174912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RWSentinel",17,TRUE,FALSE,NA,NA
"69","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 10:12:59,FALSE,NA,"928203689302601728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CateRima",44979,TRUE,FALSE,NA,NA
"70","RT @KWillekens: Goed nieuws voor Twitter: er komt serverruimte vrij. Alle tweets van trado’s over #Paradisepapers kunnen vuilbak in https:/…",FALSE,0,NA,2017-11-08 10:12:59,FALSE,NA,"928203687842938881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DirkVerreyt",2,TRUE,FALSE,NA,NA
"71","RT @KostasVaxevanis: <U+0397> <U+039C>a<U+03C1>eßa sta #ParadisePapers.<U+0395>p<U+03B9>ßeßa<U+03B9><U+03CE><U+03BD>eta<U+03B9> <U+03B7> ap<U+03BF><U+03BA><U+03AC><U+03BB><U+03C5><U+03C8><U+03B7> t<U+03BF><U+03C5> #Documento t<U+03BF> Feß<U+03C1><U+03BF><U+03C5><U+03AC><U+03C1><U+03B9><U+03BF>.<U+03A4><U+03BF><U+03C5> s<U+03C5><U+03BA><U+03BF>f<U+03AC><U+03BD>t<U+03B7> <U+03BD>te https://t.co/vN…",FALSE,0,NA,2017-11-08 10:12:58,FALSE,NA,"928203684877623296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NAmalthia",57,TRUE,FALSE,NA,NA
"72","RT @szadkowski_m: #ParadisePapers : révélations sur les six paradis fiscaux de Bernard Arnault https://t.co/u2UdWR7dWN",FALSE,0,NA,2017-11-08 10:12:58,FALSE,NA,"928203684496003072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julienmoschetti",7,TRUE,FALSE,NA,NA
"73","Dame @margarethodge calls for greater transparency from Duchy of Cornwall amid ""embarrassing"" #ParadisePapers leak… https://t.co/lOZErzL7l8",FALSE,0,NA,2017-11-08 10:12:56,TRUE,NA,"928203677269073920",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","VictoriaLIVE",1,FALSE,FALSE,NA,NA
"74","RT @GDE60: #stopbrexit and stop tax avoidance. The two go together hand in glove. #ParadisePapers #PanamaPapers https://t.co/9OpqUsJOWU",FALSE,0,NA,2017-11-08 10:12:54,FALSE,NA,"928203670906425344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roshbeth",4,TRUE,FALSE,NA,NA
"75","RT @JamesMelville: Perspective.
#Panorama #ParadisePapers #ParadiseLeak https://t.co/eJPMzrK3Sj",FALSE,0,NA,2017-11-08 10:12:54,FALSE,NA,"928203670583422976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","urbancorered",3019,TRUE,FALSE,NA,NA
"76","RT @HRH_PrincePhil: Does anyone have a piggy bank? Asking for a friend.... #ParadisePapers",FALSE,0,NA,2017-11-08 10:12:53,FALSE,NA,"928203665197985794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","authorlhirani",17,TRUE,FALSE,NA,NA
"77","RT @lemondefr: Info @lemondefr #ParadisePapers Comment Bernard Arnault a placé des actifs dans six paradis fiscaux différents #abos https:/…",FALSE,0,NA,2017-11-08 10:12:53,FALSE,NA,"928203662731685889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","quaichurchill",19,TRUE,FALSE,NA,NA
"78","RT @dim70: <U+03A4><U+03BF> ""<U+03AE>µ<U+03BF><U+03C5><U+03BD> se d<U+03B9><U+03AC>stas<U+03B7>"" <U+03B8>a <U+03B3><U+03AF><U+03BD>e<U+03B9> t<U+03BF> <U+03BD><U+03AD><U+03BF> ""e<U+03AF><U+03C7>a p<U+03B9>e<U+03AF>""! #ParadisePapers #<U+039C>a<U+03C1>eßa",FALSE,0,NA,2017-11-08 10:12:51,FALSE,NA,"928203657698562048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","islandlayer",2,TRUE,FALSE,NA,NA
"79","RT @AnonScan: Greetings #Australia 
Just because many are talking about #ParadisePapers<ed><U+00A0><U+00BC><ed><U+00BF><U+0096> it does not mean that #PanamaPapers are forgotten.…",FALSE,0,NA,2017-11-08 10:12:51,FALSE,NA,"928203655475372032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeyGabbaJ",6,TRUE,FALSE,NA,NA
"80","RT @lemondefr: Info @lemondefr #ParadisePapers Comment Bernard Arnault a placé des actifs dans six paradis fiscaux différents #abos https:/…",FALSE,0,NA,2017-11-08 10:12:51,FALSE,NA,"928203655072878593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAMITA1949",19,TRUE,FALSE,NA,NA
"81","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 10:12:49,FALSE,NA,"928203648244572160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FranJCardona",44979,TRUE,FALSE,NA,NA
"82","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 10:12:49,FALSE,NA,"928203647930036225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lychylin",254,TRUE,FALSE,NA,NA
"83","RT @evertonfc2: Prince Charles 
OMG they are all at it..#ParadisePapers #Panorama #taxdodgers 
When will this Tax Thieft STOP , they get en…",FALSE,0,NA,2017-11-08 10:12:48,FALSE,NA,"928203641781211136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HenriettaSandwi",69,TRUE,FALSE,NA,NA
"84","The latest Warburg Daily! https://t.co/WFMzjhdguj Thanks to @CristianoManfre @dumbo54 @pfvalentino #paradisepapers #trump1an",FALSE,0,NA,2017-11-08 10:12:47,FALSE,NA,"928203639835029505",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","warburg100",0,FALSE,FALSE,NA,NA
"85","RT @b_obermayer: Probably our single most important story of the #paradisepapers - &amp; the one we put the most work in. And our lawyers https…",FALSE,0,NA,2017-11-08 10:12:47,FALSE,NA,"928203639520419840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spedsbjerg",350,TRUE,FALSE,NA,NA
"86","RT @b_obermayer: Probably our single most important story of the #paradisepapers - &amp; the one we put the most work in. And our lawyers https…",FALSE,0,NA,2017-11-08 10:12:47,FALSE,NA,"928203637955760129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flightbomb",350,TRUE,FALSE,NA,NA
"87","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 10:12:46,FALSE,NA,"928203635028357120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Babadukie",254,TRUE,FALSE,NA,NA
"88","#<U+03BF>fs<U+03BF><U+03C1><U+03B9><U+03BA><U+03BF><U+03C5><U+03BB><U+03B7><U+03C2> #mareva_gate

- <U+039A><U+03CD><U+03C1><U+03B9>e <U+039C><U+03B7>ts<U+03BF>t<U+03AC><U+03BA><U+03B7> t<U+03B9> <U+03AD><U+03C7>ete <U+03BD>a pe<U+03AF>te <U+03B3><U+03B9>a ta #ParadisePapers <U+03BA>a<U+03B9> t<U+03B7><U+03BD> eµp<U+03BB><U+03BF><U+03BA><U+03AE> t<U+03B7><U+03C2> s<U+03C5><U+03B6><U+03CD><U+03B3><U+03BF><U+03C5>… https://t.co/GyLLlAhDbJ",FALSE,0,NA,2017-11-08 10:12:45,TRUE,NA,"928203633170305024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sarliakos",0,FALSE,FALSE,NA,NA
"89","RT @PeoplesMomentum: This TV presenter didn't expect that! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2> (wait for it...)

<U+279C> https://t.co/R0lOA2PIV4

#ParadisePapers https://t.co/i2IV…",FALSE,0,NA,2017-11-08 10:12:44,FALSE,NA,"928203626530725889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daisyandjesse",2135,TRUE,FALSE,NA,NA
"90","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 10:12:44,FALSE,NA,"928203626425798656",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ICTGeekette",44979,TRUE,FALSE,NA,NA
"91","#Live #vouli #<U+03A4>s<U+03AF>p<U+03C1>a<U+03C2>: Sta <U+03C7><U+03AD><U+03C1><U+03B9>a µ<U+03B9>a <U+03BF>µ<U+03AC>da<U+03C2> p<U+03C1><U+03BF>s<U+03CE>p<U+03C9><U+03BD> <U+03AE> eta<U+03B9><U+03C1>e<U+03B9><U+03CE><U+03BD> <U+03AD><U+03C7><U+03BF><U+03C5><U+03BD> ß<U+03C1>e<U+03B8>e<U+03AF> ß<U+03BF><U+03C5><U+03BD><U+03AC> <U+03C7><U+03C1><U+03C5>s<U+03BF><U+03CD> p<U+03BF><U+03C5> p<U+03BF><U+03BB><U+03BB><U+03AD><U+03C2> f<U+03BF><U+03C1><U+03AD><U+03C2> a<U+03BD>t<U+03B9>st<U+03BF>… https://t.co/j8iyX6tHPS",FALSE,0,NA,2017-11-08 10:12:44,TRUE,NA,"928203625855377408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amna_news",0,FALSE,FALSE,NA,NA
"92","RT @lemondefr: Info @lemondefr #ParadisePapers Comment Bernard Arnault a placé des actifs dans six paradis fiscaux différents #abos https:/…",FALSE,0,NA,2017-11-08 10:12:43,FALSE,NA,"928203624118931456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slebcher",19,TRUE,FALSE,NA,NA
"93","RT @CornishSkipper: #paradisepapers ECJ ensures EU directives interpreted &amp; applied in same way across EU, inc EU’s Anti Tax Avoidance Dire…",FALSE,0,NA,2017-11-08 10:12:42,FALSE,NA,"928203619232636929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LawlorEajlawlor",13,TRUE,FALSE,NA,NA
"94","RT @szadkowski_m: #ParadisePapers : révélations sur les six paradis fiscaux de Bernard Arnault https://t.co/u2UdWR7dWN",FALSE,0,NA,2017-11-08 10:12:39,FALSE,NA,"928203604401541121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gcalignon",7,TRUE,FALSE,NA,NA
"95","RT @GillesKLEIN: <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #ParadisePapers : révélations sur le patrimoine offshore de Bernard Arnault, première fortune de France (Le Monde) http…",FALSE,0,NA,2017-11-08 10:12:38,FALSE,NA,"928203600567906304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caphi",2,TRUE,FALSE,NA,NA
"96","RT @OCCRP: #ParadisePapers: A #Yanukovych Pal and the €13 Million Yacht his Family Loves. https://t.co/i9e7jQ0f05",FALSE,0,NA,2017-11-08 10:12:37,FALSE,NA,"928203599087247360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kostian_V",2,TRUE,FALSE,NA,NA
"97","All these #ParadisePapers is a major distraction from actual real news. No-one really cares! #WrightStuff. #SkyNews… https://t.co/mU8K10yQpa",FALSE,0,NA,2017-11-08 10:12:37,TRUE,NA,"928203598873481217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chelski_Nick",0,FALSE,FALSE,NA,NA
"98","RT @StopTNCimpunity: En #ParadisePapers se luce impunidad #Glencore https://t.co/adeJ3QTbCJ Con la propuesta de #BindingTreaty de @StopTNCi…",FALSE,0,NA,2017-11-08 10:12:36,FALSE,NA,"928203593462763521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Superllisti",5,TRUE,FALSE,NA,NA
"99","RT @ccarafyl: - <U+039A><U+03C5><U+03C1><U+03B9><U+03AC><U+03BA><U+03BF> p<U+03C9><U+03C2> e<U+03AF><U+03BD>a<U+03B9> <U+03BF> <U+03BA>af<U+03AD><U+03C2> ;
- <U+039A>a<U+03AF>e<U+03B9> µa<U+03BD>
#ParadisePapers https://t.co/pkUqGDohYE",FALSE,0,NA,2017-11-08 10:12:36,FALSE,NA,"928203593420886016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gomena_artemi",60,TRUE,FALSE,NA,NA
"100","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 10:12:36,FALSE,NA,"928203593009676288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Max_Bell_11",254,TRUE,FALSE,NA,NA
"101","RT @paulodonoghue93: Worth reading this in-depth look at Denis O’Brien’s use of offshore companies #ParadisePapers https://t.co/bY9trWCxCc",FALSE,0,NA,2017-11-08 10:12:35,FALSE,NA,"928203589398466560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faduda",6,TRUE,FALSE,NA,NA
"102","RT @_stan76_: En France, les #ParadisePapers + #PanamaPapers  = 20 Md€ + 80 Md€. 100 milliards par an ! 2 fois le service annuel de la dett…",FALSE,0,NA,2017-11-08 10:12:34,FALSE,NA,"928203586147946496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhiGJ07",1,TRUE,FALSE,NA,NA
"103","#ParadisePapers will disappear in a few days. Rich people avoid tax, rich people make the law, rich people control… https://t.co/rFzHIyxcWL",FALSE,1,NA,2017-11-08 10:12:34,TRUE,NA,"928203583589421056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leejohnson__",0,FALSE,FALSE,NA,NA
"104","RT @KDJaipur1: #ParadisePapers
<U+0938><U+093E><U+0927><U+0928><U+093E> <U+091A><U+0948><U+0928><U+0932> 7:40 PM <U+0938><U+0947>
<U+0935><U+0947><U+0926><U+094B><U+0914><U+0930> <U+092A><U+0935><U+093F><U+0924><U+094D><U+0930> <U+0917><U+0940><U+0924><U+093E><U+091C><U+0940> <U+092E><U+0947> <U+0924><U+0940><U+0928> <U+092E><U+0928><U+094D><U+0924><U+094D><U+0930><U+094B> <U+0915><U+093E> <U+091C><U+093E><U+092A> <U+0939><U+0948>,<U+092B><U+093F><U+0930><U+0905><U+0928><U+094D><U+092F> <U+092E><U+0928><U+094D><U+0924><U+094D><U+0930> <U+0915><U+0939><U+093E> <U+0938><U+0947>
<U+0926><U+0947><U+0916><U+093F><U+092F><U+0947>
<ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
 https://…",FALSE,0,NA,2017-11-08 10:12:33,FALSE,NA,"928203579118313472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anandra00862917",48,TRUE,FALSE,NA,NA
"105","RT @mattressmick: Why bother going abroad to hide your money?  My bed bases hold LOADS of cash #ParadisePapers #cash #taxman #Bono RT
https…",FALSE,0,NA,2017-11-08 10:12:31,FALSE,NA,"928203570561863680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cloudcafedublin",97,TRUE,FALSE,NA,NA
"106","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 10:12:30,FALSE,NA,"928203569630720000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vvirn",44979,TRUE,FALSE,NA,NA
"107","RT @th_vergos: <U+0391><U+03BD> <U+03B7> s<U+03CD><U+03B6><U+03C5><U+03B3><U+03BF><U+03C2> t<U+03BF><U+03C5> @atsipras ß<U+03C1><U+03B9>s<U+03BA><U+03CC>ta<U+03BD> sta #ParadisePapers µe t<U+03BF> 50% µ<U+03B9>a<U+03C2> offshore, <U+03B7> <U+039D><U+0394> <U+03B8>a <U+03B6><U+03B7>t<U+03BF><U+03CD>se s<U+03AE>µe<U+03C1>a t<U+03B7><U+03BD> pa<U+03C1>a<U+03AF>t<U+03B7>s<U+03AE> t<U+03BF><U+03C5>.…",FALSE,0,NA,2017-11-08 10:12:30,FALSE,NA,"928203569244852224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zbbilly",56,TRUE,FALSE,NA,NA
"108","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 10:12:29,FALSE,NA,"928203563939098625",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mrichalan",254,TRUE,FALSE,NA,NA
"109","RT @MMorlaix: Après ce qu'on a appris sur les #ParadisePapers , le gvnmt Macron aura-t-il tjrs le culot et la malhonnêteté de dire que la s…",FALSE,0,NA,2017-11-08 10:12:29,FALSE,NA,"928203562760404992",NA,"<a href=""https://www.mouvementdu1erjuillet.fr/"" rel=""nofollow"">M1717</a>","M1717Infos",7,TRUE,FALSE,NA,NA
"110","RT @Miguel_Boggiano: #AnimalesSueltos #ParadisePapers “actividad offshore” que paga bajos o cero impuestos no es ilegal. Periodismo tendenc…",FALSE,0,NA,2017-11-08 10:12:24,FALSE,NA,"928203543995191297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","libresoypmadero",562,TRUE,FALSE,NA,NA
"111","RT @samuellaurent: Et une autre grosse révélation des #ParadisePapers ce matin, sur la fortune offshore de Bernard Arnault https://t.co/p5y…",FALSE,0,NA,2017-11-08 10:12:23,FALSE,NA,"928203537879830529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","franck_abr",14,TRUE,FALSE,NA,NA
"112","RT @ShubhamSaxenaIN: Which party members are mostly caught in running sex rackets and money laundering cases? #DeMoWins #ParadisePapers  #B…",FALSE,0,NA,2017-11-08 10:12:22,FALSE,NA,"928203535602159617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vvenkataramu",16,TRUE,FALSE,NA,NA
"113","RT @mattressmick: Anyone want a lift to the Isle of Man?? #ParadisePapers #ParadisePaper #Banks #MattressAir RT https://t.co/2QfoLIB3GI",FALSE,0,NA,2017-11-08 10:12:22,FALSE,NA,"928203534121816064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cloudcafedublin",4,TRUE,FALSE,NA,NA
"114","RT @beestoufly: #ParadisePapers
Réaction de #Macron :
«J’appelle publiquement les évadés fiscaux à ne pas s’évader. C’est cela la responsab…",FALSE,0,NA,2017-11-08 10:12:22,FALSE,NA,"928203533052207104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magdalakoff",55,TRUE,FALSE,NA,NA
"115","RT @France2tv: Si Twitter c'est maintenant #280characters, #ParadisePapers c'est 13,5 millions de documents analysés et des révélations sur…",FALSE,0,NA,2017-11-08 10:12:22,FALSE,NA,"928203532792188930",NA,"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>","guillaumeQD",49,TRUE,FALSE,NA,NA
"116","RT @SidLabour: Lewis Hamilton <U+2B05><U+FE0F>L<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>k
Mrs Brown’s Boys <U+2B05><U+FE0F>L<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>k

Do NOT 
L<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>k<U+25B6><U+FE0F>Queen
L<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>k<U+25B6><U+FE0F>Conservative Politicians

#ParadisePapers 
#Paradiapers…",FALSE,0,NA,2017-11-08 10:12:21,FALSE,NA,"928203531944976384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julieledger7",105,TRUE,FALSE,NA,NA
"117","RT @CitoyenAtterre: . #CashInvestigation 13 millions de documents, 7 ans pour tout lire = #ParadisePapers ! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>
C’est donc bien un système…",FALSE,0,NA,2017-11-08 10:12:20,FALSE,NA,"928203528321097728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarieValet",8,TRUE,FALSE,NA,NA
"118","Jeder, der das doof findet, sollte sich überlegen, was für Alternativen es gibt.
Respice finem.

#ParadisePapers… https://t.co/03wnvm88Ky",FALSE,0,NA,2017-11-08 10:12:20,TRUE,NA,"928203524667838465",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Automaten_SH",0,FALSE,FALSE,NA,NA
"119","RT @rglucks1: Les pourfendeurs habituels des fraudes au RSA ou au chômage sont bien silencieux ou mesurés sur les #ParadisePapers et la fra…",FALSE,0,NA,2017-11-08 10:12:20,FALSE,NA,"928203524353265664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","venutienne75010",966,TRUE,FALSE,NA,NA
"120","The latest News! https://t.co/D8vZjtXupT #paradisepapers",FALSE,0,NA,2017-11-08 10:12:19,FALSE,NA,"928203523518496768",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","CHMSCOTTN",0,FALSE,FALSE,NA,NA
"121","RT @lemondefr: #ParadisePapers C’est par un trust que Jean-Jacques Annaud a caché 1,2 million d’euros au fisc français https://t.co/ObD9Xnt…",FALSE,0,NA,2017-11-08 10:12:18,FALSE,NA,"928203516870647809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adopte1skyso",16,TRUE,FALSE,NA,NA
"122","RT @SpDapergolas: <U+0395><U+03C8>a<U+03BE>a <U+03BB>ept<U+03BF>µe<U+03C1><U+03CE><U+03C2> t<U+03B7><U+03BD> <U+03BB><U+03AF>sta #ParadisePapers <U+03BA>a<U+03B9> µe a<U+03BD>a<U+03BA><U+03BF><U+03CD>f<U+03B9>s<U+03B7> µp<U+03BF><U+03C1><U+03CE> <U+03BD>a sa<U+03C2> p<U+03C9> <U+03CC>t<U+03B9> de<U+03BD> <U+03C5>p<U+03AC><U+03C1><U+03C7>e<U+03B9> <U+03BA>a<U+03BD><U+03AD><U+03BD>a µ<U+03AD><U+03BB><U+03BF><U+03C2> t<U+03BF><U+03C5> <U+03A1><U+03BF><U+03C5>ß<U+03AF><U+03BA><U+03C9><U+03BD>a <U+03AE>…",FALSE,0,NA,2017-11-08 10:12:18,FALSE,NA,"928203516300218368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nsdimakis",27,TRUE,FALSE,NA,NA
"123","RT @radiocable: #LaCafeteraNOsonParaisos .Hablamos de #ParadisePapers y entrevista con @MonederoJC : https://t.co/OiYXEekwvq vía @YouTube",FALSE,0,NA,2017-11-08 10:12:17,FALSE,NA,"928203513045356545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boticacambio",55,TRUE,FALSE,NA,NA
"124","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 10:12:16,FALSE,NA,"928203511061508096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mitchiru",44979,TRUE,FALSE,NA,NA
